temp_c,rh_pct,wind_ms,wind_dir_deg,cloud_pct,precip_mm,datetime
20.61,79.14,1.02,45.8,0.43,0.0,2025-10-25 21:00:00
20.28,79.3,1.03,70.7,0.47,0.0,2025-10-25 22:00:00
19.67,81.37,1.05,91.1,0.5,0.0,2025-10-25 23:00:00
18.9,84.4,1.05,102.1,0.53,0.0,2025-10-26 00:00:00
18.31,86.2,1.06,104.8,0.57,0.0,2025-10-26 01:00:00
17.91,86.76,1.07,101.8,0.76,0.0,2025-10-26 02:00:00
17.68,86.3,1.1,96.8,0.57,0.0,2025-10-26 03:00:00
17.58,85.26,1.11,94.1,0.57,0.0,2025-10-26 04:00:00
17.62,83.7,1.13,94.1,0.57,0.0,2025-10-26 05:00:00
17.93,82.71,1.11,95.7,0.52,0.0,2025-10-26 06:00:00
20.77,82.8,1.07,101.8,0.47,0.0,2025-10-26 07:00:00
23.49,67.18,1.45,118.3,0.41,0.0,2025-10-26 08:00:00
25.53,59.14,1.37,152.7,0.36,0.0,2025-10-26 09:00:00
26.56,56.62,1.64,173.4,0.31,0.0,2025-10-26 10:00:00
27.17,55.88,1.89,186.1,0.26,0.0,2025-10-26 11:00:00
27.53,55.31,1.88,194.5,0.21,0.0,2025-10-26 12:00:00
27.62,55.11,1.64,203.3,0.16,0.0,2025-10-26 13:00:00
27.55,55.5,1.3,218.5,0.4,0.0,2025-10-26 14:00:00
27.42,55.56,0.95,245.9,0.65,0.0,2025-10-26 15:00:00
26.28,61.4,0.79,277.3,0.89,0.0,2025-10-26 16:00:00
24.2,66.42,0.73,306.1,1.14,0.0,2025-10-26 17:00:00
23.27,67.0,0.87,331.1,1.08,0.0,2025-10-26 18:00:00
22.44,69.98,0.97,354.1,1.01,0.0,2025-10-26 19:00:00
21.54,74.0,1.03,14.6,0.95,0.0,2025-10-26 20:00:00
21.04,75.89,1.06,30.7,0.89,0.0,2025-10-26 21:00:00
21.23,73.38,0.99,42.5,0.83,0.0,2025-10-26 22:00:00
21.28,72.0,0.84,56.7,0.77,0.0,2025-10-26 23:00:00
21.33,70.45,0.72,81.2,0.71,0.0,2025-10-27 00:00:00
20.53,73.23,0.68,109.0,0.65,0.0,2025-10-27 01:00:00
19.63,76.21,0.77,118.6,0.64,0.0,2025-10-27 02:00:00
18.87,78.51,0.88,108.6,0.63,0.0,2025-10-27 03:00:00
18.18,81.05,0.94,95.5,0.63,0.0,2025-10-27 04:00:00
17.7,82.96,1.02,89.4,0.62,0.0,2025-10-27 05:00:00
17.73,83.92,1.03,91.7,0.61,0.0,2025-10-27 06:00:00
20.39,84.61,0.94,101.1,0.61,0.0,2025-10-27 07:00:00
23.51,67.25,1.12,124.8,0.6,0.0,2025-10-27 08:00:00
25.65,57.56,1.12,163.3,0.59,0.0,2025-10-27 09:00:00
26.86,54.28,1.37,181.7,0.59,0.0,2025-10-27 10:00:00
27.62,52.64,1.51,198.2,0.58,0.0,2025-10-27 11:00:00
27.94,51.78,1.41,208.4,0.57,0.0,2025-10-27 12:00:00
28.0,51.48,1.18,215.3,0.05,0.0,2025-10-27 13:00:00
27.79,52.09,0.95,213.9,0.89,0.0,2025-10-27 14:00:00
27.54,53.25,0.73,205.9,1.73,0.0,2025-10-27 15:00:00
26.23,59.93,0.65,192.5,2.57,0.0,2025-10-27 16:00:00
23.9,66.25,0.69,180.0,3.41,0.0,2025-10-27 17:00:00
22.75,67.42,0.81,165.8,1.7,0.0,2025-10-27 18:00:00
21.65,70.84,0.91,146.7,1.14,0.0,2025-10-27 19:00:00
20.52,74.77,0.98,131.7,0.57,0.0,2025-10-27 20:00:00
19.53,78.64,0.99,120.2,0.56,0.0,2025-10-27 21:00:00
18.72,82.36,0.98,110.3,0.55,0.0,2025-10-27 22:00:00
18.21,84.48,0.97,101.9,0.54,0.0,2025-10-27 23:00:00
18.24,83.05,0.97,102.5,0.54,0.0,2025-10-28 00:00:00
18.46,80.52,0.89,105.6,0.53,0.0,2025-10-28 01:00:00
18.31,80.47,0.77,106.6,13.03,0.0,2025-10-28 02:00:00
18.22,80.28,0.66,96.9,0.57,0.0,2025-10-28 03:00:00
18.06,80.38,0.61,68.0,2.3,0.0,2025-10-28 04:00:00
17.57,81.94,0.67,43.2,12.38,0.0,2025-10-28 05:00:00
17.68,80.87,0.78,28.2,23.71,0.0,2025-10-28 06:00:00
19.8,83.6,0.58,14.0,34.99,0.0,2025-10-28 07:00:00
22.87,65.71,0.98,325.8,46.77,0.0,2025-10-28 08:00:00
24.89,57.27,1.57,298.0,56.42,0.0,2025-10-28 09:00:00
26.05,54.35,1.82,283.3,64.0,0.0,2025-10-28 10:00:00
26.63,54.15,1.97,275.8,38.38,0.0,2025-10-28 11:00:00
26.94,54.15,2.08,274.1,31.66,0.0,2025-10-28 12:00:00
26.96,54.6,2.11,275.4,18.02,0.0,2025-10-28 13:00:00
26.74,55.55,2.05,280.1,15.9,0.0,2025-10-28 14:00:00
26.19,58.17,1.84,285.8,13.18,0.0,2025-10-28 15:00:00
24.55,68.63,1.33,289.2,10.58,0.0,2025-10-28 16:00:00
21.92,76.84,0.95,294.1,8.0,0.0,2025-10-28 17:00:00
21.29,74.78,0.97,305.3,27.72,0.0,2025-10-28 18:00:00
20.95,73.57,0.92,324.2,12.19,0.0,2025-10-28 19:00:00
20.58,73.33,0.88,346.9,7.78,0.0,2025-10-28 20:00:00
20.2,73.93,0.85,6.0,3.41,0.0,2025-10-28 21:00:00
19.96,74.11,0.79,19.1,2.84,0.0,2025-10-28 22:00:00
20.0,72.86,0.62,25.7,0.57,0.0,2025-10-28 23:00:00
19.93,72.29,0.34,22.8,0.43,0.0,2025-10-29 00:00:00
19.44,74.09,0.17,342.6,0.29,0.0,2025-10-29 01:00:00
18.86,75.8,0.28,353.9,0.65,0.0,2025-10-29 02:00:00
18.3,77.33,0.51,18.4,1.02,0.0,2025-10-29 03:00:00
17.85,78.35,0.64,29.7,1.38,0.0,2025-10-29 04:00:00
17.69,77.64,0.69,34.4,1.75,0.0,2025-10-29 05:00:00
17.83,75.85,0.66,36.3,2.11,0.0,2025-10-29 06:00:00
19.57,76.99,0.54,39.0,2.48,0.0,2025-10-29 07:00:00
23.27,61.13,0.67,354.9,2.84,0.0,2025-10-29 08:00:00
25.82,52.57,1.02,314.2,3.21,0.0,2025-10-29 09:00:00
27.11,50.29,1.2,291.4,3.57,0.0,2025-10-29 10:00:00
27.77,50.4,1.41,280.6,3.94,0.0,2025-10-29 11:00:00
27.99,51.34,1.46,278.3,4.31,0.0,2025-10-29 12:00:00
28.11,51.53,1.47,281.0,0.57,0.0,2025-10-29 13:00:00
27.94,52.79,1.4,282.7,0.69,0.0,2025-10-29 14:00:00
27.6,55.31,1.17,281.8,0.82,0.0,2025-10-29 15:00:00
26.2,63.31,0.93,280.6,0.95,0.0,2025-10-29 16:00:00
23.83,71.22,0.84,285.2,1.07,0.0,2025-10-29 17:00:00
23.08,70.55,0.83,308.7,1.2,0.0,2025-10-29 18:00:00
22.26,73.39,0.83,348.8,1.33,0.0,2025-10-29 19:00:00
21.07,79.44,0.91,22.0,1.45,0.0,2025-10-29 20:00:00
20.19,83.69,0.95,44.1,1.58,0.0,2025-10-29 21:00:00
19.83,84.33,0.99,61.6,1.7,0.0,2025-10-29 22:00:00
19.71,83.48,1.02,76.9,1.14,0.0,2025-10-29 23:00:00
19.74,83.37,1.02,87.8,23.31,0.0,2025-10-30 00:00:00
19.51,84.01,1.05,93.3,24.25,0.0,2025-10-30 01:00:00
19.18,84.24,1.06,97.1,25.32,0.0,2025-10-30 02:00:00
18.88,83.95,1.04,96.6,33.84,0.0,2025-10-30 03:00:00
18.71,83.75,1.03,90.6,39.72,0.0,2025-10-30 04:00:00
18.51,84.05,1.05,83.4,40.28,0.0,2025-10-30 05:00:00
18.73,84.29,1.04,82.8,39.25,0.0,2025-10-30 06:00:00
21.07,84.26,0.98,88.2,37.1,0.0,2025-10-30 07:00:00
23.68,70.42,1.35,102.0,37.03,0.0,2025-10-30 08:00:00
26.13,60.4,1.17,141.3,34.52,0.0,2025-10-30 09:00:00
27.08,57.79,1.77,163.9,35.59,0.0,2025-10-30 10:00:00
27.6,57.23,2.2,170.8,37.43,0.0,2025-10-30 11:00:00
27.83,57.53,2.26,174.2,45.44,0.0,2025-10-30 12:00:00
27.77,58.42,2.07,177.0,25.67,0.0,2025-10-30 13:00:00
27.43,60.14,1.81,181.3,19.2,0.0,2025-10-30 14:00:00
26.89,63.34,1.38,189.2,14.87,0.0,2025-10-30 15:00:00
25.65,70.41,0.98,194.7,12.09,0.0,2025-10-30 16:00:00
23.78,79.0,0.71,188.1,9.16,0.0,2025-10-30 17:00:00
23.19,78.26,0.71,177.6,4.89,0.0,2025-10-30 18:00:00
22.68,78.76,0.71,161.1,0.57,0.0,2025-10-30 19:00:00
21.86,81.42,0.73,142.8,1.14,0.0,2025-10-30 20:00:00
21.1,84.89,0.76,129.1,0.57,0.0,2025-10-30 21:00:00
20.33,88.57,0.78,120.8,0.57,0.0,2025-10-30 22:00:00
19.67,91.26,0.8,116.9,0.95,0.0,2025-10-30 23:00:00
19.15,93.15,0.81,119.4,1.33,0.0,2025-10-31 00:00:00
18.77,94.73,0.83,124.6,1.7,0.0,2025-10-31 01:00:00
18.5,95.67,0.78,124.1,7.08,0.0,2025-10-31 02:00:00
18.28,96.03,0.77,119.6,6.35,0.0,2025-10-31 03:00:00
18.28,95.14,0.76,115.9,5.63,0.0,2025-10-31 04:00:00
18.37,93.89,0.66,105.7,4.92,0.0,2025-10-31 05:00:00
18.47,92.84,0.56,88.0,4.19,0.0,2025-10-31 06:00:00
20.2,89.31,0.64,70.7,3.47,0.0,2025-10-31 07:00:00
22.56,77.42,0.51,3.4,2.74,0.0,2025-10-31 08:00:00
24.7,68.94,1.3,313.1,2.02,0.0,2025-10-31 09:00:00
26.12,65.42,2.13,304.9,1.29,0.0,2025-10-31 10:00:00
26.96,63.8,2.78,302.2,0.57,0.0,2025-10-31 11:00:00
27.34,63.04,3.31,303.8,0.57,0.0,2025-10-31 12:00:00
27.34,63.11,3.59,307.6,0.17,0.0,2025-10-31 13:00:00
27.13,63.6,3.6,309.9,0.27,0.0,2025-10-31 14:00:00
26.36,67.19,3.16,309.7,0.37,0.0,2025-10-31 15:00:00
24.7,77.46,2.05,307.9,0.47,0.0,2025-10-31 16:00:00
22.13,85.08,1.39,309.2,0.57,0.0,2025-10-31 17:00:00
21.21,86.33,1.32,317.1,0.57,0.0,2025-10-31 18:00:00
20.58,87.65,1.23,329.3,0.57,0.0,2025-10-31 19:00:00
20.06,88.99,1.18,342.8,0.57,0.0,2025-10-31 20:00:00
19.65,89.9,1.15,353.0,0.57,0.0,2025-10-31 21:00:00
19.37,89.98,1.11,0.0,0.57,0.0,2025-10-31 22:00:00
19.29,88.51,1.07,3.7,0.57,0.0,2025-10-31 23:00:00
19.5,85.34,1.07,5.3,0.57,0.0,2025-11-01 00:00:00
19.74,81.69,1.07,359.5,0.83,0.0,2025-11-01 01:00:00
19.92,79.07,1.01,2.3,0.83,0.0,2025-11-01 02:00:00
19.79,78.38,0.92,10.7,0.83,0.0,2025-11-01 03:00:00
19.62,78.09,0.86,21.8,0.83,0.0,2025-11-01 04:00:00
19.6,77.08,0.84,33.3,0.99,0.0,2025-11-01 05:00:00
19.81,75.06,0.79,36.3,0.99,0.0,2025-11-01 06:00:00
21.29,78.49,0.54,40.5,0.99,0.0,2025-11-01 07:00:00
24.32,61.75,0.96,319.7,0.99,0.0,2025-11-01 08:00:00
26.03,53.84,1.87,300.8,0.99,0.0,2025-11-01 09:00:00
27.05,50.36,2.41,296.6,0.99,0.0,2025-11-01 10:00:00
27.68,48.05,2.86,296.4,0.99,0.0,2025-11-01 11:00:00
27.89,47.06,3.23,300.3,0.99,0.0,2025-11-01 12:00:00
27.68,47.68,3.45,304.5,0.99,0.0,2025-11-01 13:00:00
27.05,50.94,3.35,308.4,0.89,0.0,2025-11-01 14:00:00
25.78,58.47,2.89,310.5,0.78,0.0,2025-11-01 15:00:00
23.38,72.31,1.97,313.2,0.67,0.0,2025-11-01 16:00:00
20.69,78.5,1.66,320.4,0.57,0.0,2025-11-01 17:00:00
19.74,79.46,1.68,328.9,0.57,0.0,2025-11-01 18:00:00
19.11,79.92,1.66,336.5,0.71,0.0,2025-11-01 19:00:00
18.61,80.27,1.61,342.2,0.85,0.0,2025-11-01 20:00:00
18.25,80.35,1.53,345.6,0.99,0.0,2025-11-01 21:00:00
18.0,80.2,1.43,347.0,1.14,0.0,2025-11-01 22:00:00
17.8,79.98,1.34,348.8,1.14,0.0,2025-11-01 23:00:00
17.66,79.22,1.28,346.9,0.57,0.0,2025-11-02 00:00:00
17.5,78.47,1.24,345.5,0.66,0.0,2025-11-02 01:00:00
17.25,78.3,1.21,346.1,0.75,0.0,2025-11-02 02:00:00
16.97,78.12,1.2,348.5,0.85,0.0,2025-11-02 03:00:00
16.82,77.2,1.21,350.5,0.94,0.0,2025-11-02 04:00:00
16.76,75.93,1.2,349.0,1.03,0.0,2025-11-02 05:00:00
16.68,75.72,1.17,345.6,1.13,0.0,2025-11-02 06:00:00
18.67,81.26,0.9,340.0,1.22,0.0,2025-11-02 07:00:00
21.61,66.07,1.9,326.1,1.31,0.0,2025-11-02 08:00:00
23.42,58.09,3.02,314.9,1.41,0.0,2025-11-02 09:00:00
24.91,53.56,3.9,310.8,1.5,0.0,2025-11-02 10:00:00
25.88,51.27,4.4,310.5,1.59,0.0,2025-11-02 11:00:00
26.33,50.68,4.64,310.8,1.68,0.0,2025-11-02 12:00:00
26.4,51.02,4.68,310.3,1.69,0.0,2025-11-02 13:00:00
26.02,53.1,4.4,309.4,1.69,0.0,2025-11-02 14:00:00
24.99,60.05,3.53,307.2,1.7,0.0,2025-11-02 15:00:00
22.77,73.07,2.16,305.6,1.7,0.0,2025-11-02 16:00:00
19.8,79.78,1.73,311.7,1.7,0.0,2025-11-02 17:00:00
18.77,80.67,1.7,322.4,6.26,0.0,2025-11-02 18:00:00
18.06,81.72,1.64,333.6,5.68,0.0,2025-11-02 19:00:00
17.5,82.76,1.61,342.7,13.1,0.0,2025-11-02 20:00:00
17.09,83.36,1.6,347.4,25.02,0.0,2025-11-02 21:00:00
16.75,83.7,1.55,348.8,19.35,0.0,2025-11-02 22:00:00
16.45,83.8,1.5,348.5,16.5,0.0,2025-11-02 23:00:00
16.16,83.82,1.46,346.2,5.13,0.0,2025-11-03 00:00:00
15.88,83.84,1.44,342.2,6.05,0.0,2025-11-03 01:00:00
15.59,83.99,1.4,339.1,1.14,0.0,2025-11-03 02:00:00
15.31,84.18,1.36,337.6,0.57,0.0,2025-11-03 03:00:00
15.07,84.16,1.34,337.1,0.57,0.0,2025-11-03 04:00:00
14.88,83.96,1.29,338.2,0.57,0.0,2025-11-03 05:00:00
14.99,82.98,1.24,341.1,0.57,0.0,2025-11-03 06:00:00
17.85,82.86,0.97,344.4,0.57,0.0,2025-11-03 07:00:00
21.52,65.94,1.91,332.5,0.57,0.0,2025-11-03 08:00:00
23.35,57.82,3.0,318.0,0.57,0.0,2025-11-03 09:00:00
24.76,53.27,3.77,312.5,0.57,0.0,2025-11-03 10:00:00
25.68,49.75,4.17,309.6,0.57,0.0,2025-11-03 11:00:00
26.15,47.54,4.3,307.9,0.57,0.0,2025-11-03 12:00:00
26.18,47.02,4.18,307.2,0.57,0.0,2025-11-03 13:00:00
25.82,48.8,3.79,307.0,0.57,0.0,2025-11-03 14:00:00
24.67,56.01,2.86,307.8,0.57,0.0,2025-11-03 15:00:00
22.06,72.21,1.49,311.5,0.57,0.0,2025-11-03 16:00:00
19.16,75.82,1.26,323.0,0.57,0.0,2025-11-03 17:00:00
18.37,75.16,1.24,339.7,15.95,0.0,2025-11-03 18:00:00
17.9,74.63,1.21,358.6,22.17,0.0,2025-11-03 19:00:00
17.53,74.29,1.22,17.7,27.85,0.0,2025-11-03 20:00:00
17.41,73.49,1.25,34.6,28.99,0.0,2025-11-03 21:00:00
17.44,72.36,1.29,51.0,28.42,0.0,2025-11-03 22:00:00
17.51,71.04,1.31,65.2,13.65,0.0,2025-11-03 23:00:00
17.16,71.77,1.35,76.7,12.7,0.0,2025-11-04 00:00:00
16.55,74.1,1.38,84.2,12.11,0.0,2025-11-04 01:00:00
16.0,76.05,1.41,88.0,11.52,0.0,2025-11-04 02:00:00
15.61,76.85,1.43,90.8,14.09,0.0,2025-11-04 03:00:00
15.35,76.76,1.43,95.6,16.66,0.0,2025-11-04 04:00:00
15.19,76.26,1.42,103.4,19.23,0.0,2025-11-04 05:00:00
14.99,77.29,1.43,111.7,21.75,0.0,2025-11-04 06:00:00
17.15,78.7,1.45,118.5,22.35,0.0,2025-11-04 07:00:00
20.54,66.61,2.13,121.1,26.64,0.0,2025-11-04 08:00:00
22.84,54.64,2.16,135.0,29.43,0.0,2025-11-04 09:00:00
24.38,50.34,2.23,146.9,32.0,0.0,2025-11-04 10:00:00
26.17,41.94,2.29,162.2,34.5,0.0,2025-11-04 11:00:00
27.18,37.33,2.29,175.2,36.97,0.0,2025-11-04 12:00:00
27.21,37.88,2.2,180.8,10.67,0.0,2025-11-04 13:00:00
27.01,38.65,1.93,181.2,31.92,0.04,2025-11-04 14:00:00
25.82,41.77,1.72,176.3,43.54,0.27,2025-11-04 15:00:00
22.82,65.24,1.01,163.9,65.41,0.2,2025-11-04 16:00:00
20.1,69.0,1.19,148.0,99.83,0.29,2025-11-04 17:00:00
18.76,72.44,1.38,140.3,99.59,0.13,2025-11-04 18:00:00
17.76,75.83,1.4,136.2,98.03,0.6,2025-11-04 19:00:00
16.95,78.27,1.34,127.1,95.04,0.74,2025-11-04 20:00:00
16.44,79.16,1.3,113.6,90.44,0.01,2025-11-04 21:00:00
16.09,79.1,1.32,101.4,89.15,0.01,2025-11-04 22:00:00
16.07,77.61,1.35,96.0,59.76,0.01,2025-11-04 23:00:00
16.33,75.9,1.32,94.8,45.18,5.39,2025-11-05 00:00:00
16.33,74.73,1.29,95.8,26.67,5.39,2025-11-05 01:00:00
16.22,73.34,1.27,94.9,23.82,5.39,2025-11-05 02:00:00
16.35,70.92,1.25,91.4,27.97,0.62,2025-11-05 03:00:00
16.65,67.31,1.21,85.7,17.25,0.0,2025-11-05 04:00:00
16.92,64.04,1.16,77.0,8.66,0.0,2025-11-05 05:00:00
17.21,61.58,1.09,65.6,7.04,0.0,2025-11-05 06:00:00
18.54,68.69,0.86,50.2,7.59,0.0,2025-11-05 07:00:00
21.82,55.4,1.1,26.6,3.98,0.0,2025-11-05 08:00:00
24.69,43.59,1.01,327.6,2.27,0.0,2025-11-05 09:00:00
26.22,40.83,1.61,295.3,0.57,0.0,2025-11-05 10:00:00
26.77,41.24,2.24,291.8,0.59,0.0,2025-11-05 11:00:00
26.95,42.24,2.73,294.9,0.6,0.0,2025-11-05 12:00:00
26.71,44.26,3.08,299.0,0.62,0.0,2025-11-05 13:00:00
26.09,47.56,3.17,303.3,0.61,0.0,2025-11-05 14:00:00
24.78,54.71,2.87,307.6,0.6,0.0,2025-11-05 15:00:00
22.3,69.41,1.95,311.7,0.6,0.0,2025-11-05 16:00:00
19.35,76.8,1.74,317.3,0.59,0.0,2025-11-05 17:00:00
18.37,78.22,1.93,325.2,0.58,0.0,2025-11-05 18:00:00
17.61,79.89,2.06,333.4,0.57,0.0,2025-11-05 19:00:00
16.98,81.66,2.22,340.3,0.57,0.0,2025-11-05 20:00:00
16.49,83.04,2.34,343.3,0.57,0.0,2025-11-05 21:00:00
16.18,83.46,2.38,342.2,0.57,0.0,2025-11-05 22:00:00
15.82,83.94,2.24,340.4,1.7,0.0,2025-11-05 23:00:00
15.46,83.8,2.12,338.4,1.14,0.0,2025-11-06 00:00:00
15.1,83.43,2.11,336.6,1.29,0.0,2025-11-06 01:00:00
14.74,82.74,2.15,337.6,1.18,0.0,2025-11-06 02:00:00
14.27,82.28,1.98,341.1,1.07,0.0,2025-11-06 03:00:00
13.82,81.82,1.76,344.1,0.97,0.0,2025-11-06 04:00:00
13.46,80.82,1.55,346.6,0.86,0.0,2025-11-06 05:00:00
13.35,79.15,1.37,349.9,0.75,0.0,2025-11-06 06:00:00
16.2,76.87,1.28,347.8,0.64,0.0,2025-11-06 07:00:00
19.82,58.35,1.85,341.1,0.54,0.0,2025-11-06 08:00:00
22.56,46.82,2.09,320.1,0.43,0.0,2025-11-06 09:00:00
24.36,41.25,2.31,308.7,0.32,0.0,2025-11-06 10:00:00
25.37,39.53,2.62,301.3,0.21,0.0,2025-11-06 11:00:00
25.87,39.5,2.96,299.6,0.11,0.0,2025-11-06 12:00:00
25.88,39.79,3.23,301.3,0.0,0.0,2025-11-06 13:00:00
25.18,42.43,3.32,303.7,0.14,0.0,2025-11-06 14:00:00
23.63,50.48,2.96,306.1,0.28,0.0,2025-11-06 15:00:00
20.79,66.35,2.05,308.3,0.43,0.0,2025-11-06 16:00:00
17.6,74.29,1.82,315.0,0.57,0.0,2025-11-06 17:00:00
16.53,75.64,1.96,325.6,3.41,0.0,2025-11-06 18:00:00
15.78,76.06,2.04,335.7,5.14,0.0,2025-11-06 19:00:00
15.11,76.38,2.03,343.1,5.72,0.0,2025-11-06 20:00:00
14.51,76.42,1.84,348.7,8.56,0.0,2025-11-06 21:00:00
14.04,75.7,1.64,351.2,9.69,0.0,2025-11-06 22:00:00
13.65,74.37,1.55,350.4,10.82,0.0,2025-11-06 23:00:00
13.27,73.18,1.55,348.8,9.11,0.0,2025-11-07 00:00:00
12.88,72.15,1.58,348.7,0.32,0.0,2025-11-07 01:00:00
12.56,70.93,1.56,349.6,6.24,0.0,2025-11-07 02:00:00
12.32,69.17,1.49,350.7,11.34,0.0,2025-11-07 03:00:00
12.22,66.62,1.42,351.9,8.53,0.0,2025-11-07 04:00:00
12.39,62.49,1.39,353.8,10.81,0.0,2025-11-07 05:00:00
12.94,57.22,1.33,357.8,9.21,0.0,2025-11-07 06:00:00
15.75,62.69,1.01,358.3,6.76,0.0,2025-11-07 07:00:00
20.25,44.16,1.09,346.2,5.06,0.0,2025-11-07 08:00:00
23.45,32.23,1.26,304.7,4.63,0.0,2025-11-07 09:00:00
25.08,30.45,1.68,284.9,3.08,0.0,2025-11-07 10:00:00
25.92,29.88,1.99,277.2,1.54,0.0,2025-11-07 11:00:00
26.25,30.64,2.23,279.0,0.0,0.0,2025-11-07 12:00:00
26.22,31.72,2.36,284.0,0.11,0.0,2025-11-07 13:00:00
25.65,34.29,2.34,289.0,0.23,0.0,2025-11-07 14:00:00
24.54,37.37,2.09,293.4,0.34,0.0,2025-11-07 15:00:00
21.26,58.03,1.3,294.0,0.45,0.0,2025-11-07 16:00:00
17.35,66.86,1.29,298.1,0.57,0.0,2025-11-07 17:00:00
16.1,68.08,1.3,310.9,4.55,0.0,2025-11-07 18:00:00
15.21,69.46,1.23,327.6,26.14,0.0,2025-11-07 19:00:00
14.53,70.37,1.22,344.2,35.22,0.0,2025-11-07 20:00:00
14.14,69.87,1.26,354.1,47.15,0.0,2025-11-07 21:00:00
13.99,68.4,1.27,359.1,41.46,0.0,2025-11-07 22:00:00
14.04,66.12,1.3,0.0,44.86,0.0,2025-11-07 23:00:00
14.11,64.07,1.33,359.1,43.16,0.0,2025-11-08 00:00:00
14.09,62.49,1.34,358.7,0.3,0.0,2025-11-08 01:00:00
14.02,61.32,1.34,357.9,31.8,0.0,2025-11-08 02:00:00
14.0,59.76,1.32,357.4,33.5,0.0,2025-11-08 03:00:00
14.01,58.19,1.29,357.3,22.71,0.0,2025-11-08 04:00:00
14.09,56.38,1.24,359.5,22.14,0.0,2025-11-08 05:00:00
14.32,54.54,1.12,5.7,18.61,0.0,2025-11-08 06:00:00
16.45,59.35,0.78,12.6,14.47,0.0,2025-11-08 07:00:00
20.16,47.96,0.72,345.6,9.35,0.0,2025-11-08 08:00:00
22.85,36.22,1.04,287.4,9.03,0.0,2025-11-08 09:00:00
24.36,33.68,1.57,269.3,6.4,0.0,2025-11-08 10:00:00
25.17,32.41,1.89,262.4,3.33,0.0,2025-11-08 11:00:00
25.48,33.13,2.18,265.8,0.19,0.0,2025-11-08 12:00:00
25.47,32.95,2.36,275.3,0.72,0.0,2025-11-08 13:00:00
24.89,35.37,2.28,285.5,1.25,0.0,2025-11-08 14:00:00
23.79,38.56,2.01,295.0,1.78,0.0,2025-11-08 15:00:00
20.48,60.75,1.17,300.7,2.31,0.0,2025-11-08 16:00:00
17.14,66.08,1.23,309.4,2.84,0.0,2025-11-08 17:00:00
15.9,68.13,1.26,323.4,9.68,0.0,2025-11-08 18:00:00
14.97,70.45,1.26,337.7,19.33,0.0,2025-11-08 19:00:00
14.26,72.25,1.3,348.0,23.87,0.0,2025-11-08 20:00:00
13.78,73.17,1.33,353.9,27.27,0.0,2025-11-08 21:00:00
13.48,73.3,1.35,356.2,24.43,0.0,2025-11-08 22:00:00
13.27,73.07,1.36,356.6,18.18,0.0,2025-11-08 23:00:00
13.1,72.83,1.37,359.2,10.79,0.0,2025-11-09 00:00:00
12.98,72.35,1.38,358.8,2.72,0.0,2025-11-09 01:00:00
12.91,71.4,1.39,358.4,6.81,0.0,2025-11-09 02:00:00
12.91,69.93,1.4,358.4,3.41,0.0,2025-11-09 03:00:00
13.0,67.75,1.4,359.2,3.41,0.0,2025-11-09 04:00:00
13.23,64.52,1.36,2.1,1.7,0.0,2025-11-09 05:00:00
13.49,61.47,1.28,6.7,1.46,0.0,2025-11-09 06:00:00
15.57,65.94,0.98,11.8,1.22,0.0,2025-11-09 07:00:00
19.74,52.19,1.2,351.9,0.98,0.0,2025-11-09 08:00:00
22.26,41.23,1.81,317.9,0.74,0.0,2025-11-09 09:00:00
23.88,37.06,2.13,307.9,0.49,0.0,2025-11-09 10:00:00
24.91,34.97,2.18,296.4,0.25,0.0,2025-11-09 11:00:00
25.34,34.82,2.33,288.7,0.01,0.0,2025-11-09 12:00:00
25.33,35.2,2.46,286.3,0.1,0.0,2025-11-09 13:00:00
24.65,37.68,2.39,287.3,0.2,0.0,2025-11-09 14:00:00
23.48,42.0,2.09,291.3,0.29,0.0,2025-11-09 15:00:00
20.24,62.86,1.24,294.7,0.38,0.0,2025-11-09 16:00:00
16.81,69.94,1.23,302.4,0.48,0.0,2025-11-09 17:00:00
15.67,71.99,1.24,317.9,0.57,0.0,2025-11-09 18:00:00
14.84,73.9,1.2,337.5,1.14,0.0,2025-11-09 19:00:00
14.27,75.0,1.17,355.1,5.71,0.0,2025-11-09 20:00:00
14.12,74.03,1.18,8.3,2.84,0.0,2025-11-09 21:00:00
14.49,70.03,1.23,12.7,2.27,0.0,2025-11-09 22:00:00
14.99,65.71,1.23,15.1,2.84,0.0,2025-11-09 23:00:00
15.35,62.59,1.2,14.5,7.92,0.0,2025-11-10 00:00:00
15.41,61.0,1.17,7.9,1.14,0.0,2025-11-10 01:00:00
15.07,61.25,1.18,355.2,3.5,0.0,2025-11-10 02:00:00
14.62,61.93,1.19,351.3,3.12,0.0,2025-11-10 03:00:00
14.37,61.63,1.17,351.7,2.73,0.0,2025-11-10 04:00:00
14.22,60.83,1.14,352.4,2.35,0.0,2025-11-10 05:00:00
14.13,60.17,1.11,354.9,1.97,0.0,2025-11-10 06:00:00
15.68,66.13,0.89,358.7,1.58,0.0,2025-11-10 07:00:00
19.64,53.42,1.16,338.8,1.2,0.0,2025-11-10 08:00:00
22.11,43.02,1.51,307.2,0.82,0.0,2025-11-10 09:00:00
23.87,38.16,1.79,288.9,0.43,0.0,2025-11-10 10:00:00
24.82,36.19,1.94,275.9,0.05,0.0,2025-11-10 11:00:00
25.26,35.95,2.09,270.8,0.06,0.0,2025-11-10 12:00:00
25.33,35.5,2.14,270.8,0.07,0.0,2025-11-10 13:00:00
